FileName,CWrotations,CCWrotations,Thrusts,WorldWraps,FortressCollisions,fortressDestructions,shipDeaths,Total,Points,Velocity,Control,Speed,Bpnt,Bmis,WorldWrapper,delWorldWrapper,discrete_thrusts,discrete_CWrotations,discrete_CCWrotations,Constant_Accelerations,cumulativeDistanceX,varianceX
217/p217-joy-3.gam,926,333,777,28,14,1,3,-1119,-929,-294,-166,270,1,1,3,0,54,77,48,3,437176.394958657,11450.7596907658
217/p217-joy-4.gam,826,650,1440,27,8,0,6,-2682,-1917,-406,-169,-190,0,0,0,0,73,74,62,7,403818.383712514,12717.0057224455
217/p217-joy-5.gam,828,446,556,35,5,1,6,-2460,-2134,84,-430,20,0,0,4,1,42,73,58,1,486083.635163968,14586.0565230028
217/p217-joy-6.gam,457,395,262,14,1,0,8,-1715,-2862,644,313,190,0,0,3,2,38,66,60,0,425588.873215654,14764.7701608166
217/p217-joy-7.gam,444,349,218,22,2,0,6,-1228,-2166,686,32,220,2,0,3,3,25,59,54,1,473020.38338954,13002.3669675283
217/p217-joy-8.gam,534,246,464,25,5,1,7,-2830,-2560,-56,-84,-130,0,0,3,2,56,76,33,2,540251.810760326,13614.6333304292
217/p217-joy-9.gam,692,306,227,34,4,1,2,-2524,-2038,14,-450,-50,1,0,8,2,32,64,44,1,537865.013163648,15115.2275555578
217/p217-key-1.gam,729,322,1024,14,6,1,6,-2654,-2800,-322,408,60,0,1,0,0,158,148,62,0,402235.661529419,10056.3918402401
217/p217-key-10.gam,574,120,362,4,0,5,2,1223,-879,798,844,460,2,0,0,0,103,139,28,1,365332.77699826,7774.63316075993
217/p217-key-2.gam,645,287,932,19,12,4,6,-873,-1064,-182,123,250,1,0,0,0,102,128,50,2,384485.729279065,12033.2299688616
217/p217-key-3.gam,383,306,454,5,2,4,5,-295,-2048,532,751,470,1,0,0,0,115,104,89,0,425673.46293251,10104.9180233424
217/p217-key-4.gam,451,295,503,5,6,4,8,-304,-1725,406,855,160,1,0,0,0,150,110,79,0,398533.746546797,7877.1541617335
217/p217-key-5.gam,537,140,346,0,5,8,7,631,-1962,980,1163,450,1,0,0,0,139,168,44,0,314270.616708127,4973.12405552446
217/p217-key-6.gam,423,304,403,2,5,5,5,-640,-2605,546,1009,410,2,0,0,0,139,124,78,0,373070.344380232,7843.63358877234
217/p217-key-7.gam,490,146,430,1,4,5,4,-747,-2768,784,1037,200,0,0,0,0,127,146,48,1,413987.867992258,5922.34896649905
217/p217-key-8.gam,517,267,467,9,4,4,4,537,-798,504,681,150,1,1,0,0,127,127,57,0,428644.226560635,9902.76298835318
217/p217-key-9.gam,524,174,358,2,1,3,9,-963,-2942,938,961,80,3,0,0,0,117,135,40,0,340743.183238526,6782.91404692985
272/p272-joy-1.gam,1015,534,299,47,6,0,8,-4047,-2100,-714,-883,-350,0,0,0,0,25,44,47,1,341716.78196713,16055.9082573822
272/p272-joy-10.gam,444,160,295,9,1,0,7,-1330,-2496,784,432,-50,0,0,0,0,64,56,20,0,397075.924664787,14330.4323679242
272/p272-joy-2.gam,454,285,368,46,4,0,6,-3282,-1642,-742,-878,-20,0,0,0,0,58,70,43,0,416140.399126993,14616.9794411373
272/p272-joy-3.gam,352,197,320,29,2,0,6,-2297,-1480,-182,-285,-350,0,0,0,0,80,66,46,0,439891.915011529,16067.1352890482
272/p272-joy-4.gam,312,236,267,18,1,0,8,-1653,-2342,532,137,20,0,0,0,0,67,44,45,0,366051.179729993,13713.5743462545
272/p272-joy-5.gam,517,142,433,21,3,0,7,-2018,-1950,196,6,-270,0,0,0,0,86,89,25,0,389891.864643015,13408.9112158944
272/p272-joy-6.gam,443,117,335,13,1,0,5,-1254,-2000,546,300,-100,0,0,0,0,70,74,17,0,457739.304401203,13060.048855565
272/p272-joy-7.gam,434,192,457,16,5,0,5,-1273,-1500,196,171,-140,0,0,0,0,83,64,29,0,478990.776617668,15358.748251589
272/p272-joy-8.gam,307,94,186,3,1,0,6,-208,-1796,966,722,-100,0,0,0,0,46,44,16,0,392134.33673798,9431.96179225971
272/p272-joy-9.gam,387,295,421,15,0,0,5,-1039,-1430,420,211,-240,0,0,0,0,66,45,44,0,383131.494571391,13658.9018241275
272/p272-key-1.gam,444,114,230,3,2,0,6,-415,-1900,812,733,-60,1,0,0,0,91,119,32,0,397325.950204356,11650.0973454472
272/p272-key-10.gam,399,70,159,3,0,0,4,-233,-2096,1120,623,120,4,0,0,0,64,111,22,0,492929.763983099,13312.8102655058
272/p272-key-2.gam,370,91,216,6,1,0,5,85,-1400,952,533,0,3,0,0,0,70,98,15,0,420332.429136989,12918.8622290457
272/p272-key-3.gam,347,54,166,0,0,0,5,264,-1616,1022,708,150,5,0,0,0,74,108,20,0,474414.217419526,15017.0311188307
272/p272-key-4.gam,395,178,193,6,0,0,5,-70,-1488,980,538,-100,5,0,0,0,66,88,34,0,511996.298323411,14079.774469892
272/p272-key-5.gam,382,93,252,2,0,0,4,-222,-1492,700,590,-20,5,0,0,0,90,95,22,0,472574.829867831,15330.9499087098
272/p272-key-6.gam,351,57,114,2,0,0,4,-792,-2550,1148,650,-40,3,0,0,0,47,93,13,0,519602.101543404,13725.5208467643
272/p272-key-7.gam,354,74,181,2,0,0,5,-158,-1746,938,610,40,3,0,0,0,73,100,15,0,532122.684448894,15630.353217802
272/p272-key-8.gam,384,114,206,4,0,0,4,-424,-1716,840,612,-160,4,0,0,0,83,95,25,0,521125.81859778,13080.6703210977
272/p272-key-9.gam,393,128,200,5,0,0,4,-291,-1846,938,557,60,4,0,0,0,75,87,27,0,461930.454265205,14076.5256787896
273/p273-joy-1.gam,501,218,235,38,4,0,5,-2700,-1480,-462,-578,-180,0,0,0,0,36,79,27,0,249647.252793068,10766.7569425817
273/p273-joy-10.gam,319,217,150,6,0,0,6,438,-1434,1022,530,320,1,0,0,0,49,66,45,0,389099.932218772,12488.4880099618
273/p273-joy-2.gam,299,559,279,45,6,0,4,-2757,-1330,-658,-889,120,0,0,1,0,52,55,80,0,504976.093763536,16777.0753509695
273/p273-joy-3.gam,272,310,150,37,1,0,2,-934,-298,0,-636,0,1,0,2,0,46,75,77,0,466926.333536113,17655.2639717536
273/p273-joy-4.gam,258,207,179,19,4,0,4,-509,-892,322,31,30,1,0,0,0,63,74,51,0,434277.862027438,14241.0623121359
273/p273-joy-5.gam,273,356,211,23,0,0,4,-991,-1280,546,-117,-140,0,0,0,0,63,63,65,0,412854.75673327397,16240.9093636337
273/p273-joy-6.gam,316,291,186,15,0,0,5,-683,-1730,784,243,20,0,0,0,0,57,73,49,0,363482.793126253,11379.845191376
273/p273-joy-7.gam,394,194,173,12,3,0,6,-349,-1626,756,381,140,0,0,0,0,58,82,39,0,352768.069196363,9688.6198189407
273/p273-joy-8.gam,327,264,203,19,1,0,6,-1000,-1740,574,86,80,0,0,0,0,58,57,52,0,446075.6275102,15797.0298266921
273/p273-joy-9.gam,398,125,133,11,3,1,6,-506,-1864,882,376,100,0,0,1,0,47,71,31,0,363776.562344444,11913.4506825922
273/p273-key-1.gam,354,184,265,8,1,0,5,-433,-1794,756,435,170,1,0,0,0,68,69,38,0,459564.022972427,12863.8055328392
273/p273-key-10.gam,388,271,214,11,1,0,4,754,-760,882,442,190,1,1,0,0,62,83,53,0,427524.88693725,10479.9372679471
273/p273-key-2.gam,424,262,327,6,3,0,6,146,-1355,770,651,80,1,0,0,0,86,71,46,0,411154.244054931,9648.17535909142
273/p273-key-3.gam,387,193,263,8,1,0,6,-141,-1574,826,547,60,1,0,0,0,74,71,38,0,434425.332672727,11705.8079484318
273/p273-key-4.gam,351,232,243,8,1,0,8,-1449,-3046,896,531,170,1,0,0,0,67,63,54,0,390511.165882278,10284.3803326349
273/p273-key-5.gam,358,130,165,1,2,0,7,397,-1722,1204,835,80,2,0,0,0,58,68,36,0,349137.440467998,10144.0956731434
273/p273-key-6.gam,354,148,167,7,0,0,5,214,-1531,1022,623,100,0,1,0,0,60,80,31,0,355812.805074098,7763.66040789284
273/p273-key-7.gam,371,58,168,0,0,1,3,1158,-846,1064,820,120,0,1,0,0,62,97,20,0,414623.04246387,10718.657962621
273/p273-key-8.gam,259,139,113,2,0,0,4,974,-1158,1218,774,140,0,2,0,0,43,71,41,0,426722.508769645,9669.39232068679
273/p273-key-9.gam,374,141,152,5,0,0,6,63,-1716,1050,609,120,1,2,0,0,54,87,38,0,381488.02808829,10876.3943976676
300/p300-joy-1.gam,516,210,242,11,2,0,6,-356,-1607,812,409,30,0,0,0,0,63,80,33,0,336373.440631274,12447.2917811781
300/p300-joy-10.gam,407,78,156,2,2,5,5,561,-1649,1148,812,250,0,0,0,0,68,101,16,0,343442.496592487,7388.90719412256
300/p300-joy-2.gam,617,255,310,21,4,1,5,-1088,-1817,546,73,110,0,0,2,1,81,112,38,0,433514.824148538,15491.952698473
300/p300-joy-3.gam,491,167,203,10,0,1,4,-655,-1903,644,434,170,0,0,0,0,65,91,30,0,397208.135001679,14427.7855830123
300/p300-joy-4.gam,459,201,266,9,3,2,6,-593,-1813,560,470,190,0,0,1,0,85,100,35,0,368319.678951189,10699.6116283684
300/p300-joy-5.gam,512,190,331,14,2,1,6,-963,-1597,308,296,30,1,0,1,0,94,99,38,0,426824.188534562,13226.1886256977
300/p300-joy-6.gam,559,162,335,6,3,1,5,-513,-1424,350,531,30,2,0,0,0,105,118,27,0,379406.285895639,11937.1067913894
300/p300-joy-7.gam,500,159,274,9,2,3,5,357,-944,770,471,60,0,0,0,0,96,117,30,0,364786.101362452,12471.6106411406
300/p300-joy-8.gam,435,150,224,6,2,1,5,304,-1444,952,676,120,0,0,0,0,74,103,25,0,387786.257398762,9120.80341321928
300/p300-joy-9.gam,482,117,263,8,5,2,8,-694,-2325,924,607,100,0,0,0,0,92,124,29,0,393106.661248191,7425.69588085161
300/p300-key-1.gam,517,166,479,4,9,0,9,-1171,-2460,392,867,30,0,0,0,0,140,94,45,0,378534.748683384,7730.4317104424
300/p300-key-10.gam,480,97,348,5,2,3,4,-232,-1737,686,759,60,0,0,0,0,91,95,19,0,375633.755182511,8688.72510525047
300/p300-key-2.gam,642,116,492,6,1,0,6,-661,-1492,238,793,-200,0,0,0,0,139,121,18,0,371298.588722137,8137.5744570751
300/p300-key-3.gam,671,174,570,4,5,0,5,-587,-1410,70,843,-90,0,0,0,0,137,114,35,0,411495.538489375,8972.7512574248
300/p300-key-4.gam,444,147,280,4,4,0,6,299,-1703,868,904,230,0,0,0,0,94,89,36,0,427251.048673356,6693.5039120192
300/p300-key-5.gam,562,133,366,1,2,0,6,499,-1410,798,971,140,0,0,0,0,112,101,29,0,399149.836702671,7373.45661749156
300/p300-key-6.gam,487,173,363,13,5,0,4,-171,-1231,364,476,220,0,0,0,0,96,90,37,0,454068.376439596,9943.07428293809
300/p300-key-7.gam,497,65,277,4,0,1,5,270,-1506,812,804,160,0,0,0,0,97,92,17,0,376535.221273742,8509.50450859128
300/p300-key-8.gam,567,131,334,5,4,1,7,-362,-2087,784,861,80,0,0,0,0,103,104,21,0,341925.843264072,6967.46796497773
300/p300-key-9.gam,488,149,304,1,2,1,4,835,-1060,840,975,80,0,0,0,0,90,98,27,0,371632.45140662,7171.58139960858
301/p301-joy-1.gam,1082,439,852,61,6,0,5,-3621,-1178,-994,-1369,-80,2,0,8,1,37,86,62,5,475921.931507173,16810.5321252844
301/p301-joy-10.gam,1258,695,1788,49,12,0,3,-2272,-459,-896,-947,30,5,0,3,0,44,81,56,3,474745.010990502,13927.5691298854
301/p301-joy-2.gam,1043,610,526,58,7,0,5,-3651,-1172,-910,-1289,-280,2,0,8,1,36,73,64,1,454941.196827619,17374.8968112165
301/p301-joy-3.gam,1268,588,710,60,7,0,7,-3805,-1576,-784,-1335,-110,2,0,10,2,33,82,60,4,437478.215945797,18011.0741806054
301/p301-joy-4.gam,1023,861,1012,59,8,0,6,-3161,-1250,-686,-1345,120,3,0,8,1,38,75,62,2,472622.561078065,17178.1808443362
301/p301-joy-5.gam,1271,703,1163,44,10,0,6,-3418,-1496,-868,-774,-280,3,0,4,0,57,75,58,1,445679.119513625,14540.6207079354
301/p301-joy-6.gam,1033,832,1478,57,12,0,4,-3266,-941,-924,-1231,-170,3,0,4,1,55,70,66,8,494470.560529997,16240.0016535887
301/p301-joy-7.gam,1360,469,1143,55,9,0,5,-3284,-1142,-882,-1190,-70,3,0,4,0,49,75,47,4,450712.19400173,16820.0099387809
301/p301-joy-8.gam,1209,966,2198,39,9,0,4,-2116,-746,-644,-586,-140,3,0,1,0,44,65,56,7,519858.316988807,15517.6099544104
301/p301-joy-9.gam,1338,670,1898,45,12,0,6,-2589,-1230,-630,-799,70,5,0,0,1,62,73,60,3,466499.474090307,15861.2936731386
301/p301-key-1.gam,875,185,280,57,6,0,6,-3925,-1550,-812,-1233,-330,1,1,2,1,48,98,27,0,372626.716967407,14895.997555408
301/p301-key-10.gam,447,770,144,63,8,0,4,-3583,-988,-1134,-1461,0,1,0,18,2,19,75,87,0,472119.22173314,16368.5783460278
301/p301-key-2.gam,562,361,437,57,6,0,7,-4001,-1792,-770,-1209,-230,1,0,0,0,59,99,42,0,401613.328969737,14164.5312776023
301/p301-key-3.gam,683,395,603,56,5,0,5,-3413,-1150,-812,-1201,-250,2,0,0,0,79,113,56,0,441349.553194222,15975.5146713922
301/p301-key-4.gam,546,320,676,57,5,0,4,-3394,-868,-1022,-1244,-260,2,0,4,0,77,157,74,0,519593.591412391,16299.213529232
301/p301-key-5.gam,539,255,715,49,12,0,7,-3299,-1658,-616,-935,-90,1,0,4,0,79,123,40,0,372609.910346479,13340.3326676005
301/p301-key-6.gam,548,440,328,56,7,0,5,-3449,-1216,-812,-1191,-230,3,0,9,1,45,87,75,0,446592.78401928,16928.5616542932
301/p301-key-7.gam,439,610,175,45,2,0,6,-3035,-1608,-658,-789,20,0,0,10,3,28,66,73,0,458109.803466312,17190.5023704234
301/p301-key-8.gam,413,507,205,64,5,0,2,-3539,-812,-1120,-1517,-90,1,0,11,3,25,60,61,0,504733.907858185,17007.1847813642
301/p301-key-9.gam,610,373,261,43,7,0,7,-3194,-2068,-336,-740,-50,2,0,5,2,33,83,57,0,416995.858373875,15560.2811763526
309/p309-joy-1.gam,562,417,387,25,2,0,5,-1683,-1312,-210,-81,-80,3,1,3,0,57,77,58,0,506237.010402677,15164.4135822402
309/p309-joy-10.gam,534,289,330,23,4,3,2,647,472,-98,-57,330,4,1,2,1,56,92,45,0,501001.862339254,17424.1488498877
309/p309-joy-2.gam,526,375,319,17,3,1,4,-46,-668,294,138,190,4,1,0,0,58,93,60,0,422731.387366423,14346.2444702794
309/p309-joy-3.gam,565,242,359,15,3,0,3,380,-590,266,284,420,3,1,0,0,64,86,45,0,523270.36248529,11960.3553001047
309/p309-joy-4.gam,548,319,333,33,3,1,3,-870,-580,-28,-402,140,4,0,3,0,62,92,51,0,463948.857721015,14259.5660639617
309/p309-joy-5.gam,446,372,115,27,1,2,3,1148,34,1008,-214,320,3,0,5,1,32,78,66,0,515558.458190276,17126.2808791972
309/p309-joy-6.gam,410,342,274,18,1,4,3,1093,360,406,157,170,5,0,1,1,59,80,52,0,396583.559464632,11047.4944141893
309/p309-joy-7.gam,533,373,389,22,4,2,2,932,324,56,42,510,4,1,4,1,67,99,51,0,438748.038753331,12758.5792117873
309/p309-joy-8.gam,517,440,488,27,6,1,3,-9,-232,224,-171,170,4,0,0,0,75,105,64,0,425997.723679947,13480.8259395524
309/p309-joy-9.gam,517,282,349,29,4,1,4,-693,-428,-196,-239,170,5,0,3,2,66,92,48,0,543061.489307121,15195.1399028263
309/p309-key-1.gam,693,385,900,17,1,0,5,-2134,-1400,-742,248,-240,0,0,0,0,251,181,66,0,407222.508683292,12330.4956490987
309/p309-key-10.gam,601,276,603,8,4,3,2,1114,118,0,656,340,3,1,1,0,177,161,44,0,393773.217155027,8255.58068895594
309/p309-key-2.gam,861,431,929,14,5,0,4,-731,-758,-434,421,40,3,0,0,0,263,236,72,0,380299.911980298,9552.6328806023
309/p309-key-3.gam,760,383,838,9,6,1,4,-243,-606,-238,611,-10,3,0,0,0,218,164,68,0,413657.447496323,9022.24089939044
309/p309-key-4.gam,796,339,954,15,7,1,4,-666,-698,-336,348,20,3,1,0,0,244,167,52,0,387534.76465411,10109.6899734278
309/p309-key-5.gam,771,401,763,9,4,1,5,13,-712,42,573,110,3,1,0,0,169,138,68,0,396029.246135633,8648.49183261261
309/p309-key-6.gam,659,206,611,2,6,3,4,1326,-442,378,920,470,4,0,0,0,158,169,41,0,366742.248047273,7254.76871993359
309/p309-key-7.gam,695,255,624,4,3,1,6,-849,-1816,126,821,20,3,1,0,0,172,175,59,0,378657.73536011,7503.80179793882
309/p309-key-8.gam,809,265,723,10,4,0,6,-1001,-1723,70,602,50,1,0,0,0,169,175,57,0,425656.190176119,8833.0800791603
309/p309-key-9.gam,689,137,562,3,0,4,4,1459,-162,322,959,340,1,2,0,0,177,190,35,0,351560.309275295,7038.52750205417
319/p319-joy-1.gam,577,424,460,26,4,0,6,-1282,-1116,-42,-174,50,3,0,0,0,67,77,45,0,401737.760605494,16023.5321901198
319/p319-joy-10.gam,341,249,269,9,2,1,3,125,-1162,574,383,330,3,0,0,0,57,78,43,0,521794.731296006,19168.3555550578
319/p319-joy-2.gam,471,292,266,15,2,0,6,-881,-1802,616,185,120,1,0,0,0,54,77,50,0,349622.030162868,12754.3438437376
319/p319-joy-3.gam,397,227,223,7,1,0,5,0,-1620,784,506,330,1,0,0,0,53,77,39,0,431488.897303422,15226.5275992571
319/p319-joy-4.gam,407,122,214,3,0,1,3,1039,-696,798,727,210,2,0,0,0,53,81,25,0,420369.916792289,13353.2936205888
319/p319-joy-5.gam,378,281,236,4,0,0,4,1242,-552,714,560,520,4,0,0,0,61,66,53,0,413114.210242091,12560.3000912879
319/p319-joy-6.gam,367,206,160,12,2,0,5,-712,-1900,826,262,100,2,0,0,0,42,72,35,0,447155.255145573,15939.6481734489
319/p319-joy-7.gam,405,247,186,12,0,0,2,832,-408,714,216,310,3,0,0,0,45,84,44,0,503136.729979949,18280.5817031201
319/p319-joy-8.gam,511,286,268,14,1,0,4,343,-592,588,217,130,5,0,2,1,57,85,33,0,466037.606741445,15591.5263366073
319/p319-joy-9.gam,419,346,423,18,2,0,4,-658,-1278,210,40,370,1,0,1,1,69,75,48,0,455191.802261846,17307.7931741416
319/p319-key-1.gam,444,290,444,14,1,1,3,-453,-674,-154,205,170,3,0,1,0,138,118,60,0,494516.474679863,16812.8633822401
319/p319-key-10.gam,457,77,256,0,0,3,1,2400,250,826,724,600,5,0,0,0,111,145,34,0,432930.691303761,12697.5239543523
319/p319-key-2.gam,380,235,316,8,0,2,2,-281,-1283,392,480,130,3,0,0,0,112,96,74,0,430169.255566251,12601.7280637602
319/p319-key-3.gam,207,376,324,2,1,3,1,2355,566,504,645,640,4,0,0,0,118,42,122,0,426115.95010444,12461.1257401106
319/p319-key-4.gam,503,145,289,0,0,3,0,2939,855,812,692,580,3,0,0,0,110,134,46,0,486585.292455419,15509.3894959682
319/p319-key-5.gam,443,57,261,0,0,3,1,2020,-278,938,760,600,1,0,0,0,116,130,22,0,451220.033917551,12749.1668626925
319/p319-key-6.gam,435,212,306,1,0,1,2,1268,-611,602,757,520,2,0,0,0,114,111,66,0,444437.888495217,13572.5544280012
319/p319-key-7.gam,446,140,178,0,0,3,2,2189,-385,1134,800,640,5,0,0,0,82,134,40,0,447337.486866021,12284.3154975945
319/p319-key-8.gam,389,83,179,0,0,2,1,2027,-367,1078,716,600,4,0,0,0,87,124,34,0,460986.711173336,14398.7361209059
319/p319-key-9.gam,333,210,269,0,0,2,2,1476,-462,700,708,530,3,0,0,0,112,106,82,0,482655.814588328,15566.9461064555
326/p326-joy-1.gam,1947,572,1358,63,7,0,6,-4272,-1650,-840,-1432,-350,0,0,0,0,34,58,36,7,421952.303987629,15323.1612413564
326/p326-joy-10.gam,2737,389,2629,51,6,0,5,-2779,-1244,-364,-1091,-80,2,0,0,0,14,21,13,1,468718.415322975,16788.7086724818
326/p326-joy-2.gam,2817,159,2883,72,7,0,4,-3971,-1160,-644,-1847,-320,0,0,0,0,38,52,13,0,433906.231851324,19588.5007933478
326/p326-joy-3.gam,3020,21,2742,34,7,0,6,-2365,-1412,-420,-473,-60,0,0,1,0,28,27,3,0,506490.189313678,17266.6686634826
326/p326-joy-4.gam,2522,516,2518,48,10,0,6,-3630,-1660,-686,-994,-290,0,0,0,0,34,37,17,10,493483.022129831,21059.3095965906
326/p326-joy-5.gam,3394,26,3296,47,4,0,3,-1785,-530,-490,-965,200,3,0,0,0,17,18,2,1,372360.65429852,16064.6632927703
326/p326-joy-6.gam,3352,60,2958,62,7,0,4,-3307,-976,-616,-1545,-170,3,0,0,0,24,11,3,5,562052.451763693,21702.7792697254
326/p326-joy-7.gam,2590,484,2483,44,5,0,4,-3223,-1540,-616,-877,-190,0,0,1,1,23,28,16,4,322682.93943569,14371.1934914389
326/p326-joy-8.gam,2697,139,2514,58,6,0,5,-3572,-1522,-532,-1368,-150,3,0,0,0,21,31,11,7,466597.039625311,20775.6635616586
326/p326-joy-9.gam,2577,543,2952,53,9,0,5,-3376,-1490,-658,-1168,-60,2,0,0,0,20,19,12,0,496918.79387641,16686.9579621445
326/p326-key-1.gam,707,725,174,45,5,0,6,-2908,-1656,-420,-792,-40,1,0,9,0,38,65,42,0,424549.050673753,15378.2141122029
326/p326-key-10.gam,791,1060,661,62,7,0,5,-3762,-1347,-812,-1453,-150,1,0,4,0,76,101,132,0,526945.73089146,17791.96234118
326/p326-key-2.gam,509,815,305,51,8,0,8,-3528,-2065,-378,-965,-120,1,0,9,2,45,93,129,0,411739.421819071,15460.2198887378
326/p326-key-3.gam,700,771,281,51,4,0,7,-3794,-1945,-714,-1025,-110,1,0,6,1,47,123,122,0,400733.452634276,16126.5558106424
326/p326-key-4.gam,828,895,351,65,4,0,3,-3635,-898,-980,-1547,-210,1,0,9,0,56,96,120,0,469183.892099614,16489.3091507966
326/p326-key-5.gam,918,998,556,60,5,0,6,-3815,-1422,-756,-1377,-260,2,0,4,0,100,107,113,0,490989.794579449,19928.214746963
326/p326-key-6.gam,822,1057,321,62,7,0,6,-3793,-1426,-812,-1405,-150,2,1,5,0,44,98,126,0,463618.586817151,17706.1578515431
326/p326-key-7.gam,841,865,448,64,8,0,4,-4033,-1461,-868,-1504,-200,0,0,6,1,71,107,104,0,453729.80838138,17010.0607814708
326/p326-key-8.gam,852,841,533,61,11,0,6,-3629,-1491,-812,-1386,60,0,0,4,0,81,151,121,0,438813.449055437,15147.2709207855
326/p326-key-9.gam,916,1142,649,70,6,0,5,-5176,-2302,-938,-1736,-200,1,0,6,1,87,94,133,0,470236.861739506,19425.3772354002
338/p338-joy-1.gam,1801,586,588,63,7,0,8,-4274,-1900,-602,-1492,-280,1,0,0,0,38,83,43,0,423387.334960424,20067.7112358341
338/p338-joy-10.gam,783,551,964,23,6,0,6,-2303,-1596,-490,133,-350,0,0,0,0,96,87,64,0,430671.643449417,9417.96022142094
338/p338-joy-2.gam,1620,844,950,63,8,0,6,-4269,-1600,-854,-1465,-350,0,0,0,0,53,77,42,1,366980.684471275,15308.1493879096
338/p338-joy-3.gam,1315,708,1141,58,5,0,5,-3609,-1400,-588,-1251,-370,0,0,0,0,77,86,53,0,428425.716621377,16484.0929628885
338/p338-joy-4.gam,806,549,670,40,6,0,5,-3168,-1636,-602,-630,-300,0,0,0,0,58,61,54,0,479483.798363001,14317.8907706184
338/p338-joy-5.gam,733,695,696,42,5,0,7,-3657,-1884,-756,-647,-370,0,0,1,0,59,71,58,0,444354.388047197,13975.1517753075
338/p338-joy-6.gam,752,481,783,37,5,0,4,-2430,-1046,-700,-484,-200,0,0,0,0,66,80,43,0,503381.938670785,13318.8845961574
338/p338-joy-7.gam,842,666,843,40,2,0,3,-2616,-900,-812,-574,-330,0,0,0,0,76,90,49,0,468590.153386508,15190.46927515
338/p338-joy-8.gam,690,615,739,33,9,0,7,-3124,-1900,-630,-344,-250,1,0,0,0,79,77,57,0,395121.684301634,12786.2618554013
338/p338-joy-9.gam,683,639,881,33,9,0,4,-2690,-1150,-714,-336,-490,0,0,0,0,83,75,63,0,394730.970296481,11546.5974000681
338/p338-key-1.gam,730,266,1069,26,8,0,4,-2440,-1100,-938,-142,-260,0,0,0,0,120,111,34,0,419377.963175941,10779.3316854779
338/p338-key-10.gam,737,233,1212,8,1,0,2,-977,-150,-994,567,-400,5,0,0,0,117,109,25,0,408091.46413191,9511.47479826021
338/p338-key-2.gam,647,333,1260,25,5,0,4,-2360,-1100,-1022,-68,-170,0,0,0,0,118,94,37,0,426628.284515355,12391.6430182787
338/p338-key-3.gam,734,437,1118,27,4,0,4,-2703,-1150,-966,-57,-530,0,0,0,0,108,92,41,0,430717.381949915,10948.2150665207
338/p338-key-4.gam,670,314,972,19,1,0,4,-1870,-1150,-672,222,-270,0,0,0,0,108,100,33,0,417583.284779334,10945.8144420202
338/p338-key-5.gam,700,180,794,13,4,0,5,-1337,-1350,-350,413,-50,0,0,0,0,108,104,25,0,424116.016759673,11315.0018030372
338/p338-key-6.gam,803,216,896,18,4,0,5,-1946,-1350,-630,314,-280,0,0,0,0,103,106,25,0,391143.629265774,9453.33219169757
338/p338-key-7.gam,727,294,1138,14,2,0,2,-1448,-546,-840,428,-490,1,0,0,0,107,89,34,0,415561.467817694,8794.06357865798
338/p338-key-8.gam,827,139,1092,13,4,0,5,-1595,-900,-868,413,-240,4,0,0,0,110,113,13,0,410899.921985978,10164.2207097611
338/p338-key-9.gam,668,474,847,24,4,0,4,-1980,-750,-840,0,-390,3,0,0,0,96,74,50,0,424283.293726529,13252.63785185
345/p345-joy-1.gam,714,301,673,6,8,1,5,-176,-1110,-28,702,260,1,0,0,0,121,137,45,0,349662.066864118,9129.97789756764
345/p345-joy-10.gam,1032,274,1673,9,10,2,3,-559,-526,-980,627,320,2,1,0,0,183,167,30,1,392817.015315346,8244.57711328507
345/p345-joy-2.gam,796,440,777,14,4,0,4,-1486,-1582,-112,358,-150,3,0,0,0,123,129,59,0,391678.721490637,10910.4744095308
345/p345-joy-3.gam,589,306,388,6,3,1,4,129,-1044,378,675,120,2,1,0,0,92,113,38,0,393216.671983891,9701.51728347468
345/p345-joy-4.gam,746,369,920,7,10,1,5,-938,-1533,-490,665,420,1,0,0,0,157,143,46,0,406468.117320242,9817.60117274719
345/p345-joy-5.gam,637,292,507,8,2,2,4,-836,-1714,168,570,140,0,3,0,0,103,137,41,0,407441.776754286,11430.1576069012
345/p345-joy-6.gam,736,327,621,5,7,1,4,-548,-1352,70,614,120,0,1,0,0,118,137,52,0,421140.160891853,12240.8867607451
345/p345-joy-7.gam,571,264,460,6,5,2,3,-234,-1201,126,681,160,0,0,0,0,96,117,39,0,406567.777397187,9493.37403410012
345/p345-joy-8.gam,784,165,1011,3,10,2,5,-1313,-2102,-224,713,300,0,1,0,0,137,168,29,1,403237.49383661,10076.0590592403
345/p345-joy-9.gam,693,333,710,10,8,1,3,-112,-926,42,542,230,0,2,0,0,129,134,56,0,427745.753368042,9321.80881131717
345/p345-key-1.gam,717,369,672,13,4,0,4,-1113,-1034,-434,365,-10,1,0,0,0,124,143,71,0,460935.688368098,12230.9095771974
345/p345-key-10.gam,753,362,704,5,4,2,3,-879,-1668,42,717,30,1,1,0,0,129,129,59,0,392859.853279578,9390.99605648247
345/p345-key-2.gam,868,412,1044,9,8,0,5,-1497,-1630,-406,569,-30,1,0,0,0,155,157,78,0,404841.476188506,10094.279018091
345/p345-key-3.gam,802,397,804,7,3,0,5,-1204,-1710,-280,676,110,0,0,0,0,157,150,69,0,409471.431132248,10388.2288020616
